No.,Time,Duration,ScreenX,ScreenY,DurationString,DurationOptions
2646,1034768,199,327,611,199,
2647,1035166,140,283,581,140,
2648,1035366,279,192,642,279,
2649,1035665,159,188,639,159,
2650,1035844,299,211,600,299,
2651,1036163,359,193,598,359,
2652,1036702,100,129,536,100,
2653,1036901,100,217,612,100,
2654,1037021,658,312,566,658,
2655,1037718,120,156,518,120,
2656,1037898,319,104,523,319,
2657,1038237,140,156,511,140,
2658,1038516,299,57,491,299,
2659,1038835,837,77,513,837,
2660,1039692,179,202,530,179,
2661,1039892,179,130,512,179,
2662,1040091,239,217,546,239,
2663,1040350,219,215,552,219,
2664,1040689,120,143,495,120,
2665,1040829,897,164,497,897,
2666,1041746,359,173,489,359,
2667,1042145,478,124,504,478,
2668,1042643,180,189,493,180,
2669,1042922,180,219,582,180,
2670,1043121,339,217,581,339,
2671,1043480,120,198,601,120,
2672,1043720,140,195,585,140,
2673,1043879,518,195,495,518,
2674,1044577,279,249,576,279,
2675,1044876,219,178,538,219,
2676,1045115,857,272,605,857,
2677,1046012,160,208,525,160,
2678,1046212,140,418,735,140,
2679,1046371,299,407,715,299,
2680,1046690,259,410,706,259,
2681,1046989,459,225,528,459,
2682,1047468,299,260,525,299,
2683,1047827,279,397,709,279,
2684,1048126,279,405,711,279,
2685,1048465,798,273,515,798,
2686,1049322,339,326,798,339,
2687,1049701,1156,257,629,1156,
2688,1050997,738,270,508,738,
2689,1052014,778,257,661,778,
2690,1052811,917,271,532,917,
2691,1053848,598,287,527,598,
2692,1054466,120,249,552,120,
2693,1054745,139,252,560,139,
2694,1054904,259,264,655,259,
2695,1055383,199,251,676,199,
2696,1055602,917,256,559,917,
2697,1056540,518,199,539,518,
2698,1057078,498,182,520,498,
2699,1057636,100,218,498,100,
2700,1058055,279,490,726,279,
2701,1058673,498,491,759,498,
2702,1059231,279,581,657,279,
2703,1059590,120,529,654,120,
2704,1059729,120,484,596,120,
2705,1059969,538,503,582,538,
2706,1060527,279,461,535,279,
2707,1060866,299,440,579,299,
2708,1061185,179,435,618,179,
2709,1061384,319,433,626,319,
2710,1061723,499,476,566,499,
2711,1062281,239,507,574,239,
2712,1062541,199,505,569,199,
2713,1062880,319,519,559,319,
2714,1063218,578,517,556,578,
2715,1063856,179,551,544,179,
2716,1064056,299,587,550,299,
2717,1064415,180,526,551,180,
2718,1064614,219,507,560,219,
2719,1064933,499,516,560,499,
2720,1065451,1535,481,611,1535,
2721,1067006,219,457,590,219,
2722,1067246,758,496,592,758,
2723,1068023,379,497,592,379,
2724,1068422,817,484,595,817,
2725,1069359,1077,511,603,1077,
2726,1070516,219,529,639,219,
2727,1070854,199,529,645,199,
2728,1071074,458,540,613,458,
2729,1071552,319,551,618,319,
2730,1071891,578,565,577,578,
2731,1072549,219,540,597,219,
2732,1072788,140,543,601,140,
2733,1072948,219,569,675,219,
2734,1073387,140,561,720,140,
2735,1073546,100,542,769,100,
2736,1073765,199,451,767,199,
2737,1074144,140,181,699,140,
2738,1074304,160,160,655,160,
2739,1074603,140,201,659,140,
2740,1074842,459,194,654,459,
2741,1075320,758,179,652,758,
2742,1076098,219,170,587,219,
2743,1076337,498,170,630,498,
2744,1076955,419,121,558,419,
2745,1077414,399,131,538,399,
2746,1077833,239,140,539,239,
2747,1078092,120,112,579,120,
2748,1078251,120,123,586,120,
2749,1078490,419,121,673,419,
2750,1079029,399,214,548,399,
2751,1079448,618,130,555,618,
2752,1080106,299,134,559,299,
2753,1080424,180,117,668,180,
2754,1080644,479,118,675,479,
2755,1081142,977,130,595,977,
2756,1082179,479,124,682,479,
2757,1082677,179,131,615,179,
2758,1082877,199,163,662,199,
2759,1083196,359,148,625,359,
2760,1083575,837,163,628,837,
2761,1084432,120,168,731,120,
2762,1084611,239,175,728,239,
2763,1084890,459,175,732,459,
2764,1085369,239,161,636,239,
2765,1085708,179,162,601,179,
2766,1085907,877,157,599,877,
2767,1086804,339,134,582,339,
2768,1087163,479,129,726,479,
2769,1087662,419,127,599,419,
2770,1088100,359,131,578,359,
2771,1088499,239,6,569,239,
2772,1089117,140,73,558,140,
2773,1089616,379,498,754,379,
2774,1090034,179,402,960,179,
2775,1090473,120,481,762,120,
2776,1090612,499,477,759,499,
2777,1091131,159,460,733,159,
2778,1091310,1136,439,766,1136,
2779,1092506,1097,388,885,1097,
2780,1093643,837,440,780,837,
2781,1094500,120,510,774,120,
2782,1094640,140,518,774,140,
2783,1094819,558,431,774,558,
2784,1095398,279,412,816,279,
2785,1095697,279,471,816,279,
2786,1095996,140,460,748,140,
2787,1096155,239,462,748,239,
2788,1096414,199,482,743,199,
2789,1096634,379,492,746,379,
2790,1097052,219,504,752,219,
2791,1097451,319,535,708,319,
2792,1097790,798,527,721,798,
2793,1098608,359,529,731,359,
2794,1098986,140,530,726,140,
2795,1099146,160,528,725,160,
2796,1099325,239,528,721,239,
2797,1099584,140,568,703,140,
2798,1099744,180,570,711,180,
2799,1099943,219,557,781,219,
2800,1100182,120,508,780,120,
2801,1100402,160,544,787,160,
2802,1100601,718,546,782,718,
2803,1101339,120,542,784,120,
2804,1101478,239,521,704,239,
2805,1101738,638,508,659,638,
2806,1102396,359,551,757,359,
2807,1102774,439,549,768,439,
2808,1103372,140,499,660,140,
2809,1103532,757,503,652,757,
2810,1104369,698,511,634,698,
2811,1105087,359,498,647,359,
2812,1105466,219,455,635,219,
2813,1105705,160,456,641,160,
2814,1105885,100,560,786,100,
2815,1106004,100,559,773,100,
2816,1106124,179,547,784,179,
2817,1106463,180,552,776,180,
2818,1106682,120,454,653,120,
2819,1106961,718,514,914,718,
2820,1107699,339,545,903,339,
2821,1108078,419,587,892,419,
2822,1108616,239,519,791,239,
2823,1108955,339,496,704,339,
2824,1109354,259,490,509,259,
2825,1109772,139,170,878,139,
2826,1110251,199,131,623,199,
2827,1110670,140,248,974,140,
2828,1110829,478,273,962,478,
2829,1111527,160,183,285,160,
2830,1111706,598,75,275,598,
2831,1112504,279,290,640,279,
2832,1112823,259,171,565,259,
2833,1113142,199,457,535,199,
2834,1113361,139,553,542,139,
2835,1113620,159,523,556,159,
2836,1113820,359,288,914,359,
2837,1114199,139,121,630,139,
2838,1114358,120,136,507,120,
2839,1114498,917,321,569,917,
2840,1115435,279,301,567,279,
2841,1115734,379,299,576,379,
2842,1116132,239,447,658,239,
2843,1116392,339,583,695,339,
2844,1116790,578,595,694,578,
2845,1117388,499,372,601,499,
2846,1117987,1077,333,604,1077,
2847,1119382,140,393,592,140,
2848,1119582,139,550,867,139,
2849,1119881,100,393,783,100,
2850,1120000,479,336,739,479,
2851,1120499,160,340,751,160,
2852,1120698,479,304,586,479,
2853,1121197,100,343,759,100,
2854,1121316,578,330,750,578,
2855,1122014,100,328,739,100,
2856,1122174,140,261,643,140,
2857,1122333,259,262,613,259,
2858,1122632,837,275,600,837,
2859,1123569,179,302,688,179,
2860,1123769,279,317,769,279,
2861,1124068,179,306,746,179,
2862,1124267,140,303,744,140,
2863,1124486,897,266,619,897,
2864,1125523,140,331,828,140,
2865,1125802,658,320,970,658,
2866,1126500,179,168,237,179,
2867,1126699,359,94,215,359,
2868,1127078,379,478,205,379,
2869,1127497,419,276,225,419,
2870,1127975,120,86,241,120,
2871,1128214,140,343,987,140,
2872,1128374,140,391,960,140,
2873,1128574,239,350,963,239,
2874,1128873,379,307,600,379,
2875,1129271,279,243,591,279,
2876,1129570,678,143,589,678,
2877,1130487,499,523,656,499,
2878,1131006,159,565,624,159,
2879,1131285,219,559,663,219,
2880,1131564,219,471,649,219,
2881,1131963,180,473,655,180,
2882,1132621,180,103,625,180,
2883,1133000,179,211,601,179,
2884,1133239,179,530,628,179,
2885,1133458,100,534,627,100,
2886,1133638,139,223,480,139,
2887,1133837,299,548,501,299,
2888,1135073,120,176,220,120,
2889,1135213,419,72,223,419,
2890,1135691,120,319,212,120,
2891,1135831,239,284,205,239,
2892,1136090,479,485,218,479,
2893,1136608,359,272,240,359,
2894,1136987,339,88,235,339,
2895,1137446,419,183,600,419,
2896,1138163,120,241,601,120,
2897,1138323,120,243,593,120,
2898,1138462,219,203,601,219,
2899,1138762,179,250,631,179,
2900,1138961,279,183,735,279,
2901,1139300,139,328,763,139,
2902,1139599,140,420,770,140,
2903,1140058,239,185,770,239,
2904,1140357,439,206,681,439,
2905,1140915,618,241,697,618,
2906,1141553,179,179,684,179,
2907,1141752,837,194,665,837,
2908,1142610,319,187,662,319,
2909,1142948,120,254,846,120,
2910,1143088,598,252,809,598,
2911,1143746,100,291,813,100,
2912,1143866,1256,257,815,1256,
2913,1145241,100,274,232,100,
2914,1145401,180,288,200,180,
2915,1145640,140,275,237,140,
2916,1145839,538,271,231,538,
2917,1146438,997,102,232,997,
2918,1147454,558,272,237,558,
2919,1148092,140,251,794,140,
2920,1148252,419,262,819,419,
2921,1148690,718,219,806,718,
2922,1149428,100,200,684,100,
2923,1149568,558,199,679,558,
2924,1150146,459,200,631,459,
2925,1150664,239,234,626,239,
2926,1150923,479,178,654,479,
2927,1151442,399,225,561,399,
2928,1151920,299,218,635,299,
2929,1152239,219,178,657,219,
2930,1152478,179,181,660,179,
2931,1152838,259,214,656,259,
2932,1153116,319,227,644,319,
2933,1153455,658,234,658,658,
2934,1154133,359,175,659,359,
2935,1154552,239,175,713,239,
2936,1155090,459,207,637,459,
2937,1155589,120,176,728,120,
2938,1155748,199,175,726,199,
2939,1155968,239,223,656,239,
2940,1156247,199,174,646,199,
2941,1156466,180,185,649,180,
2942,1156665,359,223,656,359,
2943,1157064,199,194,719,199,
2944,1157443,498,221,639,498,
2945,1158082,219,230,741,219,
2946,1158420,479,247,788,479,
2947,1158919,279,225,653,279,
2948,1159218,339,235,626,339,
2949,1159716,100,333,768,100,
2950,1159835,100,334,761,100,
2951,1160035,279,206,757,279,
2952,1160334,180,207,754,180,
2953,1160533,100,209,762,100,
2954,1160653,359,191,748,359,
2955,1161072,917,264,655,917,
2956,1162009,1236,298,655,1236,
2957,1163305,439,300,793,439,
2958,1163803,319,258,793,319,
2959,1164142,279,229,804,279,
2960,1164441,359,306,807,359,
2961,1164820,798,220,818,798,
2962,1165637,239,221,818,239,
2963,1165896,239,241,813,239,
2964,1166395,379,284,817,379,
2965,1166834,877,248,807,877,
2966,1167731,538,302,840,538,
2967,1168289,219,352,844,219,
2968,1168528,299,291,811,299,
2969,1168907,478,271,807,478,
2970,1169406,478,367,829,478,
2971,1169904,359,373,888,359,
2972,1170322,239,404,883,239,
2973,1170582,279,486,896,279,
2974,1170881,179,294,879,179,
2975,1171200,120,299,809,120,
2976,1171339,239,317,787,239,
2977,1171618,279,315,946,279,
2978,1171918,239,342,786,239,
2979,1172236,180,316,790,180,
2980,1172436,120,313,782,120,
2981,1172596,100,372,787,100,
2982,1172715,100,376,799,100,
2983,1172835,518,312,882,518,
2984,1173433,139,306,657,139,
2985,1173592,359,310,692,359,
2986,1173971,100,280,578,100,
2987,1174190,299,245,521,299,
2988,1174510,419,245,531,419,
2989,1174988,100,270,593,100,
2990,1175187,140,273,616,140,
2991,1175825,180,289,791,180,
2992,1176045,1156,267,662,1156,
2993,1177360,359,327,665,359,
2994,1177739,259,305,655,259,
2995,1178138,160,250,531,160,
2996,1178318,140,278,534,140,
2997,1178477,379,361,525,379,
2998,1178916,120,427,536,120,
2999,1179115,279,137,495,279,
3000,1179414,239,108,489,239,
3001,1179673,160,246,474,160,
3002,1179853,339,323,468,339,
3003,1180231,259,186,510,259,
3004,1180610,100,125,560,100,
3005,1180810,140,174,654,140,
3006,1180969,738,148,636,738,
3007,1181906,319,168,648,319,
3008,1182245,199,147,666,199,
3009,1182464,319,255,682,319,
3010,1182804,179,295,674,179,
3011,1183102,618,261,667,618,
3012,1183800,140,260,649,140,
3013,1183960,319,299,637,319,
3014,1184398,179,287,645,179,
3015,1184757,179,206,310,179,
3016,1184977,199,110,276,199,
3017,1185415,120,289,735,120,
3018,1186312,140,822,623,140,
3019,1186612,100,835,725,100,
3020,1186731,139,840,733,139,
3021,1186911,259,825,502,259,
3022,1187190,359,824,469,359,
3023,1187927,778,289,246,778,
3024,1188745,259,93,246,259,
3025,1189044,179,289,221,179,
3026,1189243,479,291,171,479,
3027,1189742,259,202,160,259,
3028,1190021,179,249,162,179,
3029,1190260,239,372,154,239,
3030,1190559,279,487,170,279,
3031,1190858,140,552,176,140,
3032,1191018,339,603,171,339,
3033,1191376,139,651,167,139,
3034,1191536,279,709,168,279,
3035,1191895,120,129,213,120,
3036,1192034,299,85,199,299,
3037,1192413,379,276,239,379,
3038,1192812,399,285,185,399,
3039,1193330,977,279,251,977,
3040,1194387,279,280,727,279,
3041,1194886,219,263,801,219,
3042,1195125,319,270,781,319,
3043,1195544,279,304,674,279,
3044,1195882,160,386,666,160,
3045,1196122,100,302,674,100,
3046,1196261,140,307,675,140,
3047,1196421,180,259,665,180,
3048,1197039,159,831,482,159,
3049,1197278,219,853,594,219,
3050,1197517,179,857,592,179,
3051,1197717,359,1030,571,359,
3052,1198096,239,1026,628,239,
3053,1198594,140,444,280,140,
3054,1198793,439,288,234,439,
3055,1199252,239,261,241,239,
3056,1199611,100,902,742,100,
3057,1199730,259,837,743,259,
3058,1200030,139,1101,755,139,
3059,1200209,219,403,249,219,
3060,1200448,119,483,246,119,
3061,1200588,678,284,251,678,
3062,1201305,299,471,249,299,
3063,1201664,159,264,239,159,
3064,1202003,100,967,706,100,
3065,1202183,140,1104,779,140,
3066,1202442,239,851,754,239,
3067,1202841,179,1073,788,179,
3068,1203040,279,1129,758,279,
3069,1203339,179,890,559,179,
3070,1203538,239,1033,562,239,
3071,1203937,339,809,489,339,
3072,1204296,1017,795,490,1017,
3073,1205333,479,835,483,479,
3074,1205871,140,793,542,140,
3075,1206031,279,857,607,279,
3076,1206330,140,829,620,140,
3077,1206529,279,789,589,279,
3078,1206828,219,829,602,219,
3079,1207227,339,854,623,339,
3080,1207586,159,794,585,159,
3081,1207765,558,794,576,558,
3082,1208343,478,849,539,478,
3083,1208842,498,814,541,498,
3084,1209460,199,763,573,199,
3085,1209779,319,728,592,319,
3086,1210118,140,699,599,140,
3087,1210357,439,709,592,439,
3088,1210816,379,708,659,379,
3089,1211234,259,737,587,259,
3090,1211513,479,715,578,479,
3091,1212012,299,686,662,299,
3092,1212331,379,689,666,379,
3093,1212730,160,687,665,160,
3094,1212909,1017,678,666,1017,
3095,1213946,100,718,695,100,
3096,1214065,159,723,688,159,
3097,1214245,299,744,746,299,
3098,1214604,718,715,780,718,
3099,1215342,159,792,774,159,
3100,1215600,279,705,735,279,
3101,1215900,479,686,687,479,
3102,1216398,279,745,751,279,
3103,1216697,479,735,764,479,
3104,1217196,439,817,747,439,
3105,1217694,219,770,779,219,
3106,1217953,479,857,878,479,
3107,1218492,179,752,743,179,
3108,1218711,359,723,714,359,
3109,1219090,279,735,712,279,
3110,1219389,339,811,871,339,
3111,1219787,179,904,931,179,
3112,1220027,459,675,704,459,
3113,1220525,160,693,715,160,
3114,1220784,180,707,751,180,
3115,1220984,299,708,751,299,
3116,1221303,159,695,722,159,
3117,1221482,399,682,705,399,
3118,1221901,160,685,715,160,
3119,1222080,100,704,812,100,
3120,1222200,159,709,822,159,
3121,1222379,917,754,825,917,
3122,1223316,478,696,815,478,
3123,1223934,339,782,807,339,
3124,1224293,219,814,772,219,
3125,1224672,299,677,696,299,
3126,1224991,120,673,692,120,
3127,1225131,140,670,687,140,
3128,1225310,179,671,692,179,
3129,1225510,239,674,694,239,
3130,1225769,479,758,810,479,
3131,1226267,219,744,775,219,
3132,1226825,419,723,622,419,
3133,1227264,379,733,520,379,
3134,1227663,140,733,463,140,
3135,1227922,439,703,462,439,
3136,1228380,179,776,519,179,
3137,1228660,399,675,465,399,
3138,1229078,618,778,510,618,
3139,1229716,538,785,507,538,
3140,1230274,160,843,501,160,
3141,1230454,199,846,501,199,
3142,1230693,359,779,507,359,
3143,1231192,339,725,459,339,
3144,1231570,219,834,591,219,
3145,1231810,219,857,637,219,
3146,1232049,180,838,576,180,
3147,1232248,1136,799,537,1136,
3148,1233405,160,841,517,160,
3149,1233584,100,843,516,100,
3150,1233744,179,867,522,179,
3151,1234003,219,851,441,219,
3152,1234242,379,902,442,379,
3153,1234641,319,785,468,319,
3154,1234980,339,832,454,339,
3155,1235378,139,854,520,139,
3156,1235578,279,869,583,279,
3157,1235877,658,845,564,658,
3158,1236555,100,800,522,100,
3159,1236694,160,797,517,160,
3160,1236874,738,854,491,738,
3161,1237731,379,899,616,379,
3162,1238150,160,844,532,160,
3163,1238329,299,890,612,299,
3164,1238648,419,887,506,419,
3165,1239087,379,935,518,379,
3166,1239486,219,953,513,219,
3167,1239725,100,844,457,100,
3168,1239845,359,841,458,359,
3169,1240243,100,839,463,100,
3170,1240363,399,747,447,399,
3171,1240822,199,917,470,199,
3172,1241041,359,846,470,359,
3173,1241420,479,830,464,479,
3174,1241958,160,835,473,160,
3175,1242277,319,880,457,319,
3176,1242656,180,929,461,180,
3177,1242855,259,917,530,259,
3178,1243134,100,922,599,100,
3179,1243274,120,925,593,120,
3180,1243413,180,840,573,180,
3181,1243613,439,893,580,439,
3182,1244231,179,976,596,179,
3183,1244550,698,1017,540,698,
3184,1245367,139,1044,528,139,
3185,1245527,160,915,467,160,
3186,1245945,160,734,549,160,
3187,1246205,140,942,592,140,
3188,1246364,160,862,605,160,
3189,1246544,359,831,604,359,
3190,1246942,140,973,522,140,
3191,1247102,199,977,529,199,
3192,1247321,1455,997,517,1455,
3193,1248796,279,1060,503,279,
3194,1249096,179,1061,504,179,
3195,1249394,199,1011,569,199,
3196,1249614,558,1012,572,558,
3197,1250192,299,1011,577,299,
3198,1250511,100,1064,538,100,
3199,1250631,100,1070,544,100,
3200,1250810,199,1005,647,199,
3201,1251030,279,1005,641,279,
3202,1251328,339,1002,644,339,
3203,1251707,219,1094,472,219,
3204,1252086,279,1152,597,279,
